Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity,MA33,MAA48,Crossover,Position,F1_cont_daily_change,Daily PnL,MTM,Cum_PnL
10/28/2021,"MA_Crossover(33,48)",9815.5,10636.25,1,1,190.5,190.5,10636.25,19666.75,19666.75,9569.221212,9516.320833,1,1,190.5,190.5,10636.25,19666.75
10/29/2021,"MA_Crossover(33,48)",9728.5,10549.25,1,1,-87,-87,10549.25,19579.75,19579.75,9578.145455,9525.436458,1,1,-87,-87,10549.25,19579.75
11/1/2021,"MA_Crossover(33,48)",9958,10778.75,1,1,229.5,229.5,10778.75,19809.25,19809.25,9588.456061,9537.592708,1,1,229.5,229.5,10778.75,19809.25
11/2/2021,"MA_Crossover(33,48)",9745.5,10566.25,1,1,-212.5,-212.5,10566.25,19596.75,19596.75,9600.228788,9545.696875,1,1,-212.5,-212.5,10566.25,19596.75
11/3/2021,"MA_Crossover(33,48)",9646.5,10467.25,1,1,-99,-99,10467.25,19497.75,19497.75,9610.509091,9552.811458,1,1,-99,-99,10467.25,19497.75
11/4/2021,"MA_Crossover(33,48)",9699,10519.75,1,1,52.5,52.5,10519.75,19550.25,19550.25,9630.656061,9558.754167,1,1,52.5,52.5,10519.75,19550.25
11/5/2021,"MA_Crossover(33,48)",9752,10572.75,1,1,53,53,10572.75,19603.25,19603.25,9654.156061,9563.478125,1,1,53,53,10572.75,19603.25
11/8/2021,"MA_Crossover(33,48)",9897.5,10718.25,1,1,145.5,145.5,10718.25,19748.75,19748.75,9672.390909,9575.233333,1,1,145.5,145.5,10718.25,19748.75
11/9/2021,"MA_Crossover(33,48)",9764.5,10585.25,1,1,-133,-133,10585.25,19615.75,19615.75,9686.998485,9583.519792,1,1,-133,-133,10585.25,19615.75
11/10/2021,"MA_Crossover(33,48)",9705.5,10526.25,1,1,-59,-59,10526.25,19556.75,19556.75,9698.021212,9589.410417,1,1,-59,-59,10526.25,19556.75
11/11/2021,"MA_Crossover(33,48)",9808.5,10629.25,1,1,103,103,10629.25,19659.75,19659.75,9711.324242,9597.009375,1,1,103,103,10629.25,19659.75
11/12/2021,"MA_Crossover(33,48)",9841,10661.75,1,1,32.5,32.5,10661.75,19692.25,19692.25,9728.533333,9607.579167,1,1,32.5,32.5,10661.75,19692.25
11/15/2021,"MA_Crossover(33,48)",9705.5,10526.25,1,1,-135.5,-135.5,10526.25,19556.75,19556.75,9744.912121,9617.516667,1,1,-135.5,-135.5,10526.25,19556.75
11/16/2021,"MA_Crossover(33,48)",9576.5,10383.25,1,1,-143,-143,10383.25,19413.75,19413.75,9764.184848,9621.829167,1,1,-143,-143,10383.25,19413.75
11/17/2021,"MA_Crossover(33,48)",9427.4,10234.15,1,1,-149.1,-149.1,10234.15,19264.65,19264.65,9773.151515,9616.472917,1,1,-149.1,-149.1,10234.15,19264.65
11/18/2021,"MA_Crossover(33,48)",9503.5,10297.25,1,1,63.1,63.1,10297.25,19327.75,19327.75,9780.712121,9615.49375,1,1,63.1,63.1,10297.25,19327.75
11/19/2021,"MA_Crossover(33,48)",9744,10559.75,1,1,262.5,262.5,10559.75,19590.25,19590.25,9797.954545,9621.952083,1,1,262.5,262.5,10559.75,19590.25
11/22/2021,"MA_Crossover(33,48)",9831.5,10647.25,1,1,87.5,87.5,10647.25,19677.75,19677.75,9821.686364,9626.405208,1,1,87.5,87.5,10647.25,19677.75
11/23/2021,"MA_Crossover(33,48)",9809,10624.75,1,1,-22.5,-22.5,10624.75,19655.25,19655.25,9837.648485,9635.821875,1,1,-22.5,-22.5,10624.75,19655.25
11/24/2021,"MA_Crossover(33,48)",9904,10719.75,1,1,95,95,10719.75,19750.25,19750.25,9853.898485,9648.254167,1,1,95,95,10719.75,19750.25
11/25/2021,"MA_Crossover(33,48)",9898,10713.75,1,1,-6,-6,10713.75,19744.25,19744.25,9863.99697,9666.251042,1,1,-6,-6,10713.75,19744.25
11/26/2021,"MA_Crossover(33,48)",9578,10393.75,1,1,-320,-320,10393.75,19424.25,19424.25,9866.663636,9678.782292,1,1,-320,-320,10393.75,19424.25
11/29/2021,"MA_Crossover(33,48)",9670.5,10486.25,1,1,92.5,92.5,10486.25,19516.75,19516.75,9865.724242,9686.589583,1,1,92.5,92.5,10486.25,19516.75
11/30/2021,"MA_Crossover(33,48)",9522.5,10338.25,1,1,-148,-148,10338.25,19368.75,19368.75,9848.951515,9691.590625,1,1,-148,-148,10338.25,19368.75
12/1/2021,"MA_Crossover(33,48)",9498.25,10314,1,1,-24.25,-24.25,10314,19344.5,19344.5,9818.807576,9694.851042,1,1,-24.25,-24.25,10314,19344.5
12/2/2021,"MA_Crossover(33,48)",9593,10408.75,1,1,94.75,94.75,10408.75,19439.25,19439.25,9767.095455,9699.507292,1,1,94.75,94.75,10408.75,19439.25
12/3/2021,"MA_Crossover(33,48)",9489,10304.75,1,1,-104,-104,10304.75,19335.25,19335.25,9745.322727,9704.005208,1,1,-104,-104,10304.75,19335.25
12/6/2021,"MA_Crossover(33,48)",9562,10377.75,1,1,73,73,10377.75,19408.25,19408.25,9723.830303,9712.276042,1,1,73,73,10377.75,19408.25
12/7/2021,"MA_Crossover(33,48)",9616.5,10432.25,-1,1,54.5,54.5,10432.25,19462.75,19462.75,9713.769697,9726.359375,-1,1,54.5,54.5,10432.25,19462.75
12/8/2021,"MA_Crossover(33,48)",9658.5,10474.25,-1,-1,42,-42,-10474.25,19420.75,19420.75,9709.724242,9737.338542,-1,-1,42,-42,10474.25,19420.75
12/9/2021,"MA_Crossover(33,48)",9542.5,10358.25,-1,-1,-116,116,-10358.25,19536.75,19536.75,9697.05,9743.348958,-1,-1,-116,116,10358.25,19536.75
12/10/2021,"MA_Crossover(33,48)",9507.5,10323.25,-1,-1,-35,35,-10323.25,19571.75,19571.75,9685.595455,9750.276042,-1,-1,-35,35,10323.25,19571.75
12/13/2021,"MA_Crossover(33,48)",9435,10250.75,-1,-1,-72.5,72.5,-10250.75,19644.25,19644.25,9679.837879,9758.33125,-1,-1,-72.5,72.5,10250.75,19644.25
12/14/2021,"MA_Crossover(33,48)",9421.5,10218.25,-1,-1,-32.5,32.5,-10218.25,19676.75,19676.75,9667.898485,9761.232292,-1,-1,-32.5,32.5,10218.25,19676.75
12/15/2021,"MA_Crossover(33,48)",9227.5,10009.25,-1,-1,-209,209,-10009.25,19885.75,19885.75,9652.716667,9758.310417,-1,-1,-209,209,10009.25,19885.75
12/16/2021,"MA_Crossover(33,48)",9537.5,10324.25,-1,-1,315,-315,-10324.25,19570.75,19570.75,9639.974242,9757.742708,-1,-1,315,-315,10324.25,19570.75
12/17/2021,"MA_Crossover(33,48)",9479.5,10281.25,-1,-1,-43,43,-10281.25,19613.75,19613.75,9631.913636,9757.523958,-1,-1,-43,43,10281.25,19613.75
12/20/2021,"MA_Crossover(33,48)",9474,10275.75,-1,-1,-5.5,5.5,-10275.75,19619.25,19619.25,9626.686364,9752.784375,-1,-1,-5.5,5.5,10275.75,19619.25
12/21/2021,"MA_Crossover(33,48)",9573,10374.75,-1,-1,99,-99,-10374.75,19520.25,19520.25,9622.868182,9742.305208,-1,-1,99,-99,10374.75,19520.25
12/22/2021,"MA_Crossover(33,48)",9652,10453.75,-1,-1,79,-79,-10453.75,19441.25,19441.25,9619.837879,9724.784375,-1,-1,79,-79,10453.75,19441.25
12/23/2021,"MA_Crossover(33,48)",9646,10447.75,-1,-1,-6,6,-10447.75,19447.25,19447.25,9612.216667,9690.336458,-1,-1,-6,6,10447.75,19447.25
12/24/2021,"MA_Crossover(33,48)",9606.5,10408.25,-1,-1,-39.5,39.5,-10408.25,19486.75,19486.75,9607.428788,9677.815625,-1,-1,-39.5,39.5,10408.25,19486.75
12/29/2021,"MA_Crossover(33,48)",9736.5,10538.25,-1,-1,130,-130,-10538.25,19356.75,19356.75,9608.368182,9666.675,-1,-1,130,-130,10538.25,19356.75
12/30/2021,"MA_Crossover(33,48)",9732,10533.75,-1,-1,-4.5,4.5,-10533.75,19361.25,19361.25,9606.05,9662.164583,-1,-1,-4.5,4.5,10533.75,19361.25
12/31/2021,"MA_Crossover(33,48)",9747.5,10549.25,-1,-1,15.5,-15.5,-10549.25,19345.75,19345.75,9603.216667,9661.2375,-1,-1,15.5,-15.5,10549.25,19345.75
1/4/2022,"MA_Crossover(33,48)",9795,10596.75,-1,-1,47.5,-47.5,-10596.75,19298.25,19298.25,9605.928788,9657.784375,-1,-1,47.5,-47.5,10596.75,19298.25
1/5/2022,"MA_Crossover(33,48)",9713.75,10515.5,-1,-1,-81.25,81.25,-10515.5,19379.5,19379.5,9610.087879,9654.20625,-1,-1,-81.25,81.25,10515.5,19379.5
1/6/2022,"MA_Crossover(33,48)",9544,10345.75,-1,-1,-169.75,169.75,-10345.75,19549.25,19549.25,9613.621212,9652.51875,-1,-1,-169.75,169.75,10345.75,19549.25
1/7/2022,"MA_Crossover(33,48)",9675,10476.75,-1,-1,131,-131,-10476.75,19418.25,19418.25,9618.818182,9649.591667,-1,-1,131,-131,10476.75,19418.25
1/10/2022,"MA_Crossover(33,48)",9571,10372.75,-1,-1,-104,104,-10372.75,19522.25,19522.25,9613.575758,9646.310417,-1,-1,-104,104,10372.75,19522.25
1/11/2022,"MA_Crossover(33,48)",9735.5,10537.25,-1,-1,164.5,-164.5,-10537.25,19357.75,19357.75,9610.666667,9641.675,-1,-1,164.5,-164.5,10537.25,19357.75
1/12/2022,"MA_Crossover(33,48)",10084.5,10886.25,-1,-1,349,-349,-10886.25,19008.75,19008.75,9619.015152,9648.7375,-1,-1,349,-349,10886.25,19008.75
1/13/2022,"MA_Crossover(33,48)",9972.5,10774.25,-1,-1,-112,112,-10774.25,19120.75,19120.75,9621.090909,9655.529167,-1,-1,-112,112,10774.25,19120.75
1/14/2022,"MA_Crossover(33,48)",9730.75,10532.5,-1,-1,-241.75,241.75,-10532.5,19362.5,19362.5,9616.022727,9656.190625,-1,-1,-241.75,241.75,10532.5,19362.5
1/17/2022,"MA_Crossover(33,48)",9749,10550.75,-1,-1,18.25,-18.25,-10550.75,19344.25,19344.25,9621.204545,9656.128125,-1,-1,18.25,-18.25,10550.75,19344.25
1/18/2022,"MA_Crossover(33,48)",9691.5,10484.25,-1,-1,-66.5,66.5,-10484.25,19410.75,19410.75,9621.840909,9651.836458,-1,-1,-66.5,66.5,10484.25,19410.75
1/19/2022,"MA_Crossover(33,48)",9861.25,10652,-1,-1,167.75,-167.75,-10652,19243,19243,9632.106061,9653.852083,-1,-1,167.75,-167.75,10652,19243
1/20/2022,"MA_Crossover(33,48)",10014,10803.75,-1,-1,151.75,-151.75,-10803.75,19091.25,19091.25,9647.734848,9660.279167,-1,-1,151.75,-151.75,10803.75,19091.25
1/21/2022,"MA_Crossover(33,48)",9977,10775.75,-1,-1,-28,28,-10775.75,19119.25,19119.25,9659.371212,9663.789583,-1,-1,-28,28,10775.75,19119.25
1/24/2022,"MA_Crossover(33,48)",9763,10561.75,1,-1,-214,214,-10561.75,19333.25,19333.25,9667.674242,9662.164583,1,-1,-214,214,10561.75,19333.25
1/25/2022,"MA_Crossover(33,48)",9832.75,10631.5,1,1,69.75,69.75,10631.5,19403,19403,9675.878788,9664.815625,1,1,69.75,69.75,10631.5,19403
1/26/2022,"MA_Crossover(33,48)",9955.5,10754.25,1,1,122.75,122.75,10754.25,19525.75,19525.75,9686.151515,9672.711458,1,1,122.75,122.75,10754.25,19525.75
1/27/2022,"MA_Crossover(33,48)",9830.75,10629.5,1,1,-124.75,-124.75,10629.5,19401,19401,9691.371212,9681.114583,1,1,-124.75,-124.75,10629.5,19401
1/28/2022,"MA_Crossover(33,48)",9555.5,10354.25,1,1,-275.25,-275.25,10354.25,19125.75,19125.75,9691.765152,9682.197917,1,1,-275.25,-275.25,10354.25,19125.75
1/31/2022,"MA_Crossover(33,48)",9554,10352.75,1,1,-1.5,-1.5,10352.75,19124.25,19124.25,9693.174242,9678.239583,1,1,-1.5,-1.5,10352.75,19124.25
2/1/2022,"MA_Crossover(33,48)",9730.5,10529.25,1,1,176.5,176.5,10529.25,19300.75,19300.75,9702.128788,9676.135417,1,1,176.5,176.5,10529.25,19300.75
2/2/2022,"MA_Crossover(33,48)",9877.75,10676.5,1,1,147.25,147.25,10676.5,19448,19448,9715.954545,9677.567708,1,1,147.25,147.25,10676.5,19448
2/3/2022,"MA_Crossover(33,48)",9867.5,10666.25,1,1,-10.25,-10.25,10666.25,19437.75,19437.75,9735.348485,9676.807292,1,1,-10.25,-10.25,10666.25,19437.75
2/4/2022,"MA_Crossover(33,48)",9871.5,10670.25,1,1,4,4,10670.25,19441.75,19441.75,9745.469697,9676.255208,1,1,4,4,10670.25,19441.75
2/7/2022,"MA_Crossover(33,48)",9809.25,10608,1,1,-62.25,-62.25,10608,19379.5,19379.5,9755.462121,9681.072917,1,1,-62.25,-62.25,10608,19379.5
2/8/2022,"MA_Crossover(33,48)",9811.25,10610,1,1,2,2,10610,19381.5,19381.5,9765.681818,9684.005208,1,1,2,2,10610,19381.5
2/9/2022,"MA_Crossover(33,48)",10100.5,10899.25,1,1,289.25,289.25,10899.25,19670.75,19670.75,9781.666667,9696.046875,1,1,289.25,289.25,10899.25,19670.75
2/10/2022,"MA_Crossover(33,48)",10305,11103.75,1,1,204.5,204.5,11103.75,19875.25,19875.25,9801.454545,9712.854167,1,1,204.5,204.5,11103.75,19875.25
2/11/2022,"MA_Crossover(33,48)",9894.5,10693.25,1,1,-410.5,-410.5,10693.25,19464.75,19464.75,9808.984848,9719.135417,1,1,-410.5,-410.5,10693.25,19464.75
2/14/2022,"MA_Crossover(33,48)",9984.5,10783.25,1,1,90,90,10783.25,19554.75,19554.75,9820.439394,9729.458333,1,1,90,90,10783.25,19554.75
2/15/2022,"MA_Crossover(33,48)",10003.5,10804.75,1,1,21.5,21.5,10804.75,19576.25,19576.25,9828.530303,9738.65625,1,1,21.5,21.5,10804.75,19576.25
2/16/2022,"MA_Crossover(33,48)",10029.75,10828.5,1,1,23.75,23.75,10828.5,19600,19600,9837.55303,9747.265625,1,1,23.75,23.75,10828.5,19600
2/17/2022,"MA_Crossover(33,48)",9967,10762.75,1,1,-65.75,-65.75,10762.75,19534.25,19534.25,9844.204545,9753.692708,1,1,-65.75,-65.75,10762.75,19534.25
2/18/2022,"MA_Crossover(33,48)",9996.5,10816.25,1,1,53.5,53.5,10816.25,19587.75,19587.75,9850.310606,9763.151042,1,1,53.5,53.5,10816.25,19587.75
2/21/2022,"MA_Crossover(33,48)",9946,10765.75,1,1,-50.5,-50.5,10765.75,19537.25,19537.25,9857.348485,9772.286458,1,1,-50.5,-50.5,10765.75,19537.25
2/22/2022,"MA_Crossover(33,48)",9961.25,10781,1,1,15.25,15.25,10781,19552.5,19552.5,9869.992424,9783.25,1,1,15.25,15.25,10781,19552.5
2/23/2022,"MA_Crossover(33,48)",9910.5,10730.25,1,1,-50.75,-50.75,10730.25,19501.75,19501.75,9877.128788,9793.4375,1,1,-50.75,-50.75,10730.25,19501.75
2/24/2022,"MA_Crossover(33,48)",9911.5,10731.25,1,1,1,1,10731.25,19502.75,19502.75,9887.44697,9807.6875,1,1,1,1,10731.25,19502.75
2/25/2022,"MA_Crossover(33,48)",9917,10736.75,1,1,5.5,5.5,10736.75,19508.25,19508.25,9892.94697,9815.59375,1,1,5.5,5.5,10736.75,19508.25
2/28/2022,"MA_Crossover(33,48)",9919,10738.75,1,1,2,2,10738.75,19510.25,19510.25,9887.931818,9824.75,1,1,2,2,10738.75,19510.25
3/1/2022,"MA_Crossover(33,48)",10095.5,10915.25,1,1,176.5,176.5,10915.25,19686.75,19686.75,9891.659091,9837.697917,1,1,176.5,176.5,10915.25,19686.75
3/2/2022,"MA_Crossover(33,48)",10198.25,11018,1,1,102.75,102.75,11018,19789.5,19789.5,9905.825758,9850.723958,1,1,102.75,102.75,11018,19789.5
3/3/2022,"MA_Crossover(33,48)",10385.5,11205.25,1,1,187.25,187.25,11205.25,19976.75,19976.75,9925.113636,9866.005208,1,1,187.25,187.25,11205.25,19976.75
3/4/2022,"MA_Crossover(33,48)",10701,11520.75,1,1,315.5,315.5,11520.75,20292.25,20292.25,9955.704545,9887.984375,1,1,315.5,315.5,11520.75,20292.25
3/7/2022,"MA_Crossover(33,48)",10265.5,11085.25,1,1,-435.5,-435.5,11085.25,19856.75,19856.75,9967.954545,9901.713542,1,1,-435.5,-435.5,11085.25,19856.75
3/8/2022,"MA_Crossover(33,48)",10178.75,10998.5,1,1,-86.75,-86.75,10998.5,19770,19770,9972.94697,9910.927083,1,1,-86.75,-86.75,10998.5,19770
3/9/2022,"MA_Crossover(33,48)",9979,10798.75,1,1,-199.75,-199.75,10798.75,19570.25,19570.25,9973.007576,9916.072917,1,1,-199.75,-199.75,10798.75,19570.25
3/10/2022,"MA_Crossover(33,48)",10096,10915.75,1,1,117,117,10915.75,19687.25,19687.25,9983.098485,9923.333333,1,1,117,117,10915.75,19687.25
3/11/2022,"MA_Crossover(33,48)",10152.5,10972.25,1,1,56.5,56.5,10972.25,19743.75,19743.75,9992.787879,9930.78125,1,1,56.5,56.5,10972.25,19743.75
3/14/2022,"MA_Crossover(33,48)",9894.5,10714.25,1,1,-258,-258,10714.25,19485.75,19485.75,9990.939394,9934.546875,1,1,-258,-258,10714.25,19485.75
3/15/2022,"MA_Crossover(33,48)",9895,10693.75,1,1,-20.5,-20.5,10693.75,19465.25,19465.25,9992.886364,9941.859375,1,1,-20.5,-20.5,10693.75,19465.25
3/16/2022,"MA_Crossover(33,48)",10069,10854.75,1,1,161,161,10854.75,19626.25,19626.25,10008.44697,9950.067708,1,1,161,161,10854.75,19626.25
3/17/2022,"MA_Crossover(33,48)",10251.5,11041.75,1,1,187,187,11041.75,19813.25,19813.25,10029.58333,9964.244792,1,1,187,187,11041.75,19813.25
3/18/2022,"MA_Crossover(33,48)",10342,11131.75,1,1,90,90,11131.75,19903.25,19903.25,10048.11364,9976.880208,1,1,90,90,11131.75,19903.25
3/21/2022,"MA_Crossover(33,48)",10301.55,11091.3,1,1,-40.45,-40.45,11091.3,19862.8,19862.8,10060.95606,9981.402083,1,1,-40.45,-40.45,11091.3,19862.8
3/22/2022,"MA_Crossover(33,48)",10266.5,11056.25,1,1,-35.05,-35.05,11056.25,19827.75,19827.75,10073.04697,9987.527083,1,1,-35.05,-35.05,11056.25,19827.75
3/23/2022,"MA_Crossover(33,48)",10446,11235.75,1,1,179.5,179.5,11235.75,20007.25,20007.25,10090.45606,10002.42813,1,1,179.5,179.5,11235.75,20007.25
3/24/2022,"MA_Crossover(33,48)",10332.5,11122.25,1,1,-113.5,-113.5,11122.25,19893.75,19893.75,10106.31212,10014.58438,1,1,-113.5,-113.5,11122.25,19893.75
3/25/2022,"MA_Crossover(33,48)",10255,11044.75,1,1,-77.5,-77.5,11044.75,19816.25,19816.25,10119.75909,10026.32396,1,1,-77.5,-77.5,11044.75,19816.25
3/28/2022,"MA_Crossover(33,48)",10342,11131.75,1,1,87,87,11131.75,19903.25,19903.25,10127.07727,10036.33958,1,1,87,87,11131.75,19903.25
3/29/2022,"MA_Crossover(33,48)",10319.5,11109.25,1,1,-22.5,-22.5,11109.25,19880.75,19880.75,10127.51667,10042.70417,1,1,-22.5,-22.5,11109.25,19880.75
3/30/2022,"MA_Crossover(33,48)",10367.5,11157.25,1,1,48,48,11157.25,19928.75,19928.75,10141.85,10050.83958,1,1,48,48,11157.25,19928.75
3/31/2022,"MA_Crossover(33,48)",10372.5,11162.25,1,1,5,5,11162.25,19933.75,19933.75,10153.60758,10063.5375,1,1,5,5,11162.25,19933.75
4/1/2022,"MA_Crossover(33,48)",10347,11136.75,1,1,-25.5,-25.5,11136.75,19908.25,19908.25,10164.01667,10074.25104,1,1,-25.5,-25.5,11136.75,19908.25
4/4/2022,"MA_Crossover(33,48)",10455.25,11245,1,1,108.25,108.25,11245,20016.5,20016.5,10176.91061,10084.6625,1,1,108.25,108.25,11245,20016.5
4/5/2022,"MA_Crossover(33,48)",10437,11226.75,1,1,-18.25,-18.25,11226.75,19998.25,19998.25,10191.15303,10097.29271,1,1,-18.25,-18.25,11226.75,19998.25
4/6/2022,"MA_Crossover(33,48)",10286.75,11076.5,1,1,-150.25,-150.25,11076.5,19848,19848,10199.94848,10112.52708,1,1,-150.25,-150.25,11076.5,19848
4/7/2022,"MA_Crossover(33,48)",10294.5,11084.25,1,1,7.75,7.75,11084.25,19855.75,19855.75,10210.50909,10127.95417,1,1,7.75,7.75,11084.25,19855.75
4/8/2022,"MA_Crossover(33,48)",10304.75,11094.5,1,1,10.25,10.25,11094.5,19866,19866,10220.91818,10139.91771,1,1,10.25,10.25,11094.5,19866
4/11/2022,"MA_Crossover(33,48)",10181.25,10971,1,1,-123.5,-123.5,10971,19742.5,19742.5,10229.12273,10146.24063,1,1,-123.5,-123.5,10971,19742.5
4/12/2022,"MA_Crossover(33,48)",10330,11119.75,1,1,148.75,148.75,11119.75,19891.25,19891.25,10241.80455,10155.87604,1,1,148.75,148.75,11119.75,19891.25
4/13/2022,"MA_Crossover(33,48)",10284,11073.75,1,1,-46,-46,11073.75,19845.25,19845.25,10252.92576,10164.46979,1,1,-46,-46,11073.75,19845.25
4/14/2022,"MA_Crossover(33,48)",10297.5,11087.25,1,1,13.5,13.5,11087.25,19858.75,19858.75,10264.39545,10174.64167,1,1,13.5,13.5,11087.25,19858.75
4/19/2022,"MA_Crossover(33,48)",10288.5,11080.75,1,1,-6.5,-6.5,11080.75,19852.25,19852.25,10270.24394,10184.58438,1,1,-6.5,-6.5,11080.75,19852.25
4/20/2022,"MA_Crossover(33,48)",10205.5,10998.5,1,1,-82.25,-82.25,10998.5,19770,19770,10270.46364,10186.77188,1,1,-82.25,-82.25,10998.5,19770
4/21/2022,"MA_Crossover(33,48)",10275.75,11066.25,1,1,67.75,67.75,11066.25,19837.75,19837.75,10267.13788,10186.1625,1,1,67.75,67.75,11066.25,19837.75
4/22/2022,"MA_Crossover(33,48)",10103.25,10887,1,1,-179.25,-179.25,10887,19658.5,19658.5,10249.02424,10190.51146,1,1,-179.25,-179.25,10887,19658.5
4/25/2022,"MA_Crossover(33,48)",9773.8,10557.55,1,1,-329.45,-329.45,10557.55,19329.05,19329.05,10234.12424,10186.12188,1,1,-329.45,-329.45,10557.55,19329.05
4/26/2022,"MA_Crossover(33,48)",9860.5,10644.25,1,1,86.7,86.7,10644.25,19415.75,19415.75,10224.4803,10183.14271,1,1,86.7,86.7,10644.25,19415.75
4/27/2022,"MA_Crossover(33,48)",9865.5,10649.25,1,1,5,5,10649.25,19420.75,19420.75,10221.04091,10179.72083,1,1,5,5,10649.25,19420.75
4/28/2022,"MA_Crossover(33,48)",9700,10483.75,1,1,-165.5,-165.5,10483.75,19255.25,19255.25,10209.04091,10174.15833,1,1,-165.5,-165.5,10483.75,19255.25
4/29/2022,"MA_Crossover(33,48)",9772.5,10556.25,1,1,72.5,72.5,10556.25,19327.75,19327.75,10197.52576,10169.49167,1,1,72.5,72.5,10556.25,19327.75
5/3/2022,"MA_Crossover(33,48)",9407.75,10191.5,1,1,-364.75,-364.75,10191.5,18963,18963,10182.77576,10158.27813,1,1,-364.75,-364.75,10191.5,18963
5/4/2022,"MA_Crossover(33,48)",9468,10251.75,1,1,60.25,60.25,10251.75,19023.25,19023.25,10169.83636,10148.00208,1,1,60.25,60.25,10251.75,19023.25
5/5/2022,"MA_Crossover(33,48)",9508.5,10292.25,1,1,40.5,40.5,10292.25,19063.75,19063.75,10152.85152,10139.62708,1,1,40.5,40.5,10292.25,19063.75
5/6/2022,"MA_Crossover(33,48)",9414,10197.75,-1,1,-94.5,-94.5,10197.75,18969.25,18969.25,10127.47273,10129.2625,-1,1,-94.5,-94.5,10197.75,18969.25
5/9/2022,"MA_Crossover(33,48)",9244.25,10028,-1,-1,-169.75,169.75,-10028,19139,19139,10094.20758,10115.24688,-1,-1,-169.75,169.75,10028,19139
5/10/2022,"MA_Crossover(33,48)",9239,10022.75,-1,-1,-5.25,5.25,-10022.75,19144.25,19144.25,10062.00909,10101.08021,-1,-1,-5.25,5.25,10022.75,19144.25
5/11/2022,"MA_Crossover(33,48)",9361,10144.75,-1,-1,122,-122,-10144.75,19022.25,19022.25,10034.5697,10085.77813,-1,-1,122,-122,10144.75,19022.25
5/12/2022,"MA_Crossover(33,48)",9105,9888.75,-1,-1,-256,256,-9888.75,19278.25,19278.25,9993.933333,10063.00208,-1,-1,-256,256,9888.75,19278.25
5/13/2022,"MA_Crossover(33,48)",9185,9968.75,-1,-1,80,-80,-9968.75,19198.25,19198.25,9959.160606,10037.99167,-1,-1,80,-80,9968.75,19198.25
5/16/2022,"MA_Crossover(33,48)",9255.5,10039.25,-1,-1,70.5,-70.5,-10039.25,19127.75,19127.75,9928.872727,10007.87708,-1,-1,70.5,-70.5,10039.25,19127.75
5/17/2022,"MA_Crossover(33,48)",9379.5,10159.75,-1,-1,120.5,-120.5,-10159.75,19007.25,19007.25,9899.706061,9989.41875,-1,-1,120.5,-120.5,10159.75,19007.25
5/18/2022,"MA_Crossover(33,48)",9246.1,10029.85,-1,-1,-129.9,129.9,-10029.85,19137.15,19137.15,9867.178788,9969.988542,-1,-1,-129.9,129.9,10029.85,19137.15
5/19/2022,"MA_Crossover(33,48)",9435.5,10216.25,-1,-1,186.4,-186.4,-10216.25,18950.75,18950.75,9838.936364,9958.665625,-1,-1,186.4,-186.4,10216.25,18950.75
5/20/2022,"MA_Crossover(33,48)",9441,10229.75,-1,-1,13.5,-13.5,-10229.75,18937.25,18937.25,9810.709091,9945.019792,-1,-1,13.5,-13.5,10229.75,18937.25
5/23/2022,"MA_Crossover(33,48)",9568.5,10357.25,-1,-1,127.5,-127.5,-10357.25,18809.75,18809.75,9787.118182,9932.853125,-1,-1,127.5,-127.5,10357.25,18809.75
5/24/2022,"MA_Crossover(33,48)",9459,10247.75,-1,-1,-109.5,109.5,-10247.75,18919.25,18919.25,9756.928788,9923.780208,-1,-1,-109.5,109.5,10247.75,18919.25
5/25/2022,"MA_Crossover(33,48)",9375,10163.75,-1,-1,-84,84,-10163.75,19003.25,19003.25,9724.74697,9912.946875,-1,-1,-84,84,10163.75,19003.25
5/26/2022,"MA_Crossover(33,48)",9350.5,10139.25,-1,-1,-24.5,24.5,-10139.25,19027.75,19027.75,9696.375758,9897.978125,-1,-1,-24.5,24.5,10139.25,19027.75
5/27/2022,"MA_Crossover(33,48)",9459.5,10248.25,-1,-1,109,-109,-10248.25,18918.75,18918.75,9671.072727,9881.478125,-1,-1,109,-109,10248.25,18918.75
5/30/2022,"MA_Crossover(33,48)",9543,10331.75,-1,-1,83.5,-83.5,-10331.75,18835.25,18835.25,9647.989394,9864.832292,-1,-1,83.5,-83.5,10331.75,18835.25
5/31/2022,"MA_Crossover(33,48)",9451.5,10240.25,-1,-1,-91.5,91.5,-10240.25,18926.75,18926.75,9625.875758,9847.122917,-1,-1,-91.5,91.5,10240.25,18926.75
6/1/2022,"MA_Crossover(33,48)",9504.5,10293.25,-1,-1,53,-53,-10293.25,18873.75,18873.75,9600.860606,9831.247917,-1,-1,53,-53,10293.25,18873.75
6/6/2022,"MA_Crossover(33,48)",9748.5,10537.25,-1,-1,244,-244,-10537.25,18629.75,18629.75,9584.633333,9816.716667,-1,-1,244,-244,10537.25,18629.75
6/7/2022,"MA_Crossover(33,48)",9704.25,10493,-1,-1,-44.25,44.25,-10493,18674,18674,9566.656061,9803.628125,-1,-1,-44.25,44.25,10493,18674
6/8/2022,"MA_Crossover(33,48)",9741.3,10530.05,-1,-1,37.05,-37.05,-10530.05,18636.95,18636.95,9550.074242,9792.926042,-1,-1,37.05,-37.05,10530.05,18636.95
