S,L,sharpe,ann_return,max_drawdown,total_pnl,hit_rate,n_days
49,68,0.0999,176.4362,-5055.96,3310.28,0.5042,4728
31,70,0.0999,176.5354,-5279.2,3312.14,0.5023,4728
17,86,0.0999,176.3979,-6487.78,3309.56,0.5002,4728
37,66,0.0999,176.497,-6201.42,3311.42,0.5023,4728
23,94,0.0998,176.2625,-5595.5,3307.02,0.504,4728
20,64,0.0998,176.3659,-5704.5,3308.96,0.5017,4728
19,119,0.0998,176.351,-6103.0,3308.68,0.5063,4728
39,74,0.0997,176.1474,-5073.5,3304.86,0.5044,4728
37,44,0.0997,176.1943,-4912.37,3305.74,0.5021,4728
36,45,0.0997,176.1943,-4912.37,3305.74,0.5021,4728
2,82,0.0997,176.1101,-7753.38,3304.16,0.5008,4728
39,57,0.0996,175.8883,-5589.84,3300.0,0.504,4728
24,50,0.0996,175.9683,-6921.5,3301.5,0.5015,4728
36,48,0.0996,175.8755,-5989.58,3299.76,0.5027,4728
34,56,0.0996,175.9651,-6588.4,3301.44,0.5027,4728
20,30,0.0996,175.9757,-6524.66,3301.64,0.4994,4728
23,73,0.0996,176.0013,-6960.22,3302.12,0.5015,4728
1,102,0.0995,175.8329,-8482.28,3298.96,0.503,4728
27,103,0.0995,175.721,-5470.5,3296.86,0.5057,4728
13,50,0.0995,175.754,-6770.46,3297.48,0.4994,4728
31,64,0.0995,175.7785,-6656.4,3297.94,0.5027,4728
81,109,0.0995,175.7753,-6410.96,3297.88,0.5068,4728
8,50,0.0994,175.5397,-8401.59,3293.46,0.5002,4728
16,94,0.0994,175.6687,-7522.96,3295.88,0.4996,4728
25,107,0.0994,175.5643,-5170.0,3293.92,0.5061,4728
39,82,0.0994,175.56,-5632.25,3293.84,0.5055,4728
77,99,0.0993,175.4417,-5265.72,3291.62,0.5082,4728
38,54,0.0993,175.3766,-6289.94,3290.4,0.5027,4728
25,93,0.0993,175.4566,-5536.94,3291.9,0.5049,4728
22,66,0.0992,175.221,-6173.36,3287.48,0.5013,4728
27,51,0.0992,175.2189,-5662.0,3287.44,0.5002,4728
1,97,0.0992,175.189,-7792.86,3286.88,0.5019,4728
14,48,0.0991,174.9833,-6622.46,3283.02,0.5004,4728
28,83,0.0991,175.0622,-5585.34,3284.5,0.5047,4728
28,71,0.099,174.8682,-6545.48,3280.86,0.5017,4728
30,97,0.0989,174.6923,-5522.0,3277.56,0.5055,4728
22,63,0.0989,174.7381,-5771.42,3278.42,0.5015,4728
24,47,0.0989,174.639,-7160.75,3276.56,0.5,4728
3,21,0.0989,174.6475,-10474.88,3276.72,0.4975,4728
33,78,0.0988,174.461,-5740.62,3273.22,0.504,4728
33,82,0.0988,174.4993,-5154.9,3273.94,0.5044,4728
36,83,0.0988,174.6123,-4968.58,3276.06,0.5044,4728
34,51,0.0987,174.3426,-6110.84,3271.0,0.5025,4728
16,56,0.0986,174.1326,-7171.0,3267.06,0.4998,4728
25,117,0.0986,174.1476,-6231.25,3267.34,0.5053,4728
16,108,0.0986,174.2563,-6074.46,3269.38,0.5023,4728
35,76,0.0986,174.106,-5457.98,3266.56,0.5047,4728
9,47,0.0986,174.1593,-8573.49,3267.56,0.5,4728
34,72,0.0985,173.9951,-5720.36,3264.48,0.5023,4728
16,110,0.0985,174.026,-5944.78,3265.06,0.5025,4728
30,85,0.0985,173.9685,-5711.36,3263.98,0.5042,4728
22,76,0.0985,174.0548,-6992.24,3265.6,0.5006,4728
23,98,0.0984,173.9066,-5153.02,3262.82,0.5042,4728
17,115,0.0983,173.5943,-5266.88,3256.96,0.5036,4728
29,103,0.0983,173.7308,-5598.0,3259.52,0.5044,4728
69,124,0.0983,173.6849,-6698.68,3258.66,0.507,4728
34,78,0.0983,173.605,-5419.75,3257.16,0.5044,4728
17,36,0.0982,173.4046,-7499.38,3253.4,0.5004,4728
39,53,0.0982,173.4877,-6288.88,3254.96,0.5027,4728
33,92,0.0982,173.4078,-5572.25,3253.46,0.5044,4728
69,107,0.0982,173.4163,-5790.72,3253.62,0.507,4728
22,77,0.0981,173.3204,-7027.22,3251.82,0.5004,4728
51,66,0.0981,173.2383,-5055.96,3250.28,0.5044,4728
20,62,0.098,173.0421,-5874.74,3246.6,0.5006,4728
29,74,0.098,173.0762,-5401.1,3247.24,0.5025,4728
53,55,0.0979,172.9867,-4943.5,3245.56,0.5038,4728
25,57,0.0979,173.0336,-5521.47,3246.44,0.5017,4728
1,95,0.0979,172.9249,-8117.84,3244.4,0.5017,4728
18,109,0.0978,172.7735,-5499.68,3241.56,0.5027,4728
25,47,0.0978,172.7778,-6594.75,3241.64,0.5011,4728
81,110,0.0978,172.7159,-6239.36,3240.48,0.5068,4728
80,112,0.0978,172.7159,-6239.36,3240.48,0.5068,4728
27,72,0.0978,172.8535,-6499.28,3243.06,0.5019,4728
12,61,0.0977,172.6072,-6636.5,3238.44,0.4977,4728
22,68,0.0977,172.5347,-6221.26,3237.08,0.5019,4728
23,42,0.0976,172.3524,-7287.75,3233.66,0.503,4728
15,50,0.0976,172.4953,-6813.0,3236.34,0.5004,4728
72,121,0.0976,172.4494,-6424.36,3235.48,0.5068,4728
4,15,0.0976,172.3428,-9625.12,3233.48,0.4966,4728
20,91,0.0975,172.1574,-6871.84,3230.0,0.5013,4728
15,118,0.0975,172.2981,-5523.2,3232.64,0.5032,4728
9,67,0.0975,172.3077,-6721.62,3232.82,0.4981,4728
19,27,0.0975,172.1627,-7052.02,3230.1,0.4985,4728
82,109,0.0974,172.023,-6252.36,3227.48,0.5066,4728
27,61,0.0973,171.9463,-6587.8,3226.04,0.5025,4728
22,24,0.0973,171.8621,-6730.84,3224.46,0.4987,4728
36,56,0.0973,171.8056,-6443.44,3223.4,0.5021,4728
19,35,0.0973,171.9196,-8190.3,3225.54,0.5008,4728
85,106,0.0972,171.7832,-6028.36,3222.98,0.5066,4728
33,55,0.0972,171.6937,-6466.74,3221.3,0.5023,4728
34,50,0.0972,171.651,-5858.84,3220.5,0.5032,4728
29,57,0.0972,171.7107,-6200.72,3221.62,0.5027,4728
41,79,0.0971,171.5625,-5290.25,3218.84,0.5059,4728
25,115,0.097,171.3493,-6279.75,3214.84,0.5055,4728
10,125,0.097,171.4133,-5925.3,3216.04,0.5017,4728
4,59,0.0969,171.2172,-7938.88,3212.36,0.4979,4728
36,57,0.0969,171.1234,-6234.74,3210.6,0.5023,4728
37,57,0.0969,171.1393,-6487.94,3210.9,0.5019,4728
33,96,0.0969,171.1084,-5337.25,3210.32,0.5044,4728
71,123,0.0969,171.117,-6415.36,3210.48,0.5068,4728
13,97,0.0969,171.0978,-6762.22,3210.12,0.4981,4728
107,125,0.0969,171.2609,-6267.0,3213.18,0.5063,4728
22,23,0.0969,171.2236,-7324.18,3212.48,0.4992,4728
12,43,0.0968,170.9592,-7615.03,3207.52,0.4998,4728
36,40,0.0968,170.9784,-5292.0,3207.88,0.4994,4728
74,100,0.0968,170.9741,-6026.04,3207.8,0.5074,4728
57,126,0.0967,170.8942,-6397.54,3206.3,0.5063,4728
58,124,0.0967,170.8942,-6397.54,3206.3,0.5063,4728
80,110,0.0967,170.7758,-6504.76,3204.08,0.5066,4728
14,121,0.0967,170.7716,-5360.34,3204.0,0.5021,4728
35,89,0.0966,170.6884,-5715.25,3202.44,0.5042,4728
21,81,0.0966,170.5626,-6893.96,3200.08,0.5008,4728
74,118,0.0966,170.6319,-6458.46,3201.38,0.5068,4728
76,116,0.0966,170.5626,-6508.76,3200.08,0.5066,4728
72,122,0.0966,170.6373,-6424.36,3201.48,0.5066,4728
16,83,0.0966,170.6863,-5580.0,3202.4,0.4992,4728
3,124,0.0966,170.5733,-7208.2,3200.28,0.5034,4728
35,92,0.0966,170.6532,-5724.25,3201.78,0.5044,4728
17,125,0.0966,170.6106,-5917.5,3200.98,0.5066,4728
79,102,0.0966,170.5797,-7005.44,3200.4,0.5059,4728
26,88,0.0965,170.504,-5516.36,3198.98,0.5042,4728
42,74,0.0965,170.4806,-4767.0,3198.54,0.5049,4728
10,59,0.0965,170.4955,-6377.5,3198.82,0.4966,4728
28,103,0.0965,170.4795,-5654.5,3198.52,0.5053,4728
20,63,0.0964,170.2375,-5676.0,3193.98,0.5015,4728
25,50,0.0964,170.3345,-6659.0,3195.8,0.5006,4728
9,63,0.0964,170.2535,-6547.27,3194.28,0.497,4728
55,57,0.0963,170.1394,-5230.5,3192.14,0.5038,4728
39,78,0.0963,170.0893,-4722.94,3191.2,0.5038,4728
71,104,0.0962,169.9348,-6037.54,3188.3,0.507,4728
45,73,0.0961,169.8005,-5023.96,3185.78,0.5051,4728
33,50,0.0961,169.68,-5534.32,3183.52,0.5027,4728
29,67,0.0961,169.7024,-6870.9,3183.94,0.5021,4728
37,86,0.0961,169.8516,-5632.25,3186.74,0.5057,4728
18,111,0.0961,169.7376,-5039.24,3184.6,0.5038,4728
26,116,0.096,169.5777,-6144.75,3181.6,0.5051,4728
109,121,0.096,169.5553,-6267.0,3181.18,0.5066,4728
20,46,0.096,169.632,-6916.75,3182.62,0.5017,4728
28,51,0.096,169.6555,-5321.33,3183.06,0.5004,4728
26,50,0.096,169.5819,-5676.0,3181.68,0.5006,4728
110,120,0.096,169.5553,-6267.0,3181.18,0.5066,4728
5,126,0.0959,169.4668,-7815.96,3179.52,0.503,4728
36,92,0.0959,169.4263,-5107.48,3178.76,0.5053,4728
47,71,0.0959,169.4807,-5055.96,3179.78,0.5044,4728
68,107,0.0959,169.3485,-5995.54,3177.3,0.5066,4728
3,61,0.0958,169.2728,-7108.86,3175.88,0.5,4728
13,52,0.0958,169.3144,-6872.0,3176.66,0.4979,4728
34,49,0.0958,169.3069,-5407.82,3176.52,0.503,4728
48,70,0.0958,169.2579,-5122.14,3175.6,0.5042,4728
29,89,0.0958,169.2909,-5261.62,3176.22,0.5042,4728
30,96,0.0958,169.2525,-5708.0,3175.5,0.5057,4728
8,60,0.0958,169.195,-7034.5,3174.42,0.497,4728
48,69,0.0958,169.3208,-5023.96,3176.78,0.5042,4728
26,103,0.0958,169.2589,-5249.0,3175.62,0.5059,4728
28,59,0.0958,169.26,-6391.2,3175.64,0.5027,4728
32,46,0.0957,169.1118,-5222.53,3172.86,0.5011,4728
26,105,0.0956,168.9285,-5647.5,3169.42,0.5059,4728
25,94,0.0956,168.9541,-5619.44,3169.9,0.5042,4728
105,126,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
75,117,0.0956,168.8197,-6458.46,3167.38,0.5066,4728
113,117,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
108,123,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
114,116,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
106,125,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
1,98,0.0956,168.7974,-8066.78,3166.96,0.5025,4728
111,119,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
112,118,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
107,124,0.0956,168.8357,-6267.0,3167.68,0.5063,4728
32,75,0.0956,168.8176,-5887.0,3167.34,0.5025,4728
32,65,0.0955,168.7526,-6446.72,3166.12,0.5021,4728
101,125,0.0955,168.6982,-6535.75,3165.1,0.5068,4728
27,79,0.0954,168.4733,-5194.96,3160.88,0.5023,4728
79,94,0.0954,168.4594,-5779.22,3160.62,0.5076,4728
65,113,0.0954,168.4957,-6048.54,3161.3,0.5063,4728
31,95,0.0953,168.4285,-5656.25,3160.04,0.5051,4728
5,7,0.0953,168.2676,-10644.07,3157.02,0.4943,4728
35,91,0.0953,168.2804,-5661.25,3157.26,0.5047,4728
35,48,0.0953,168.3795,-5834.22,3159.12,0.5034,4728
34,43,0.0952,168.2068,-5222.53,3155.88,0.5008,4728
24,79,0.0952,168.2271,-6977.08,3156.26,0.5008,4728
33,63,0.0951,168.0043,-6449.26,3152.08,0.5023,4728
76,115,0.0951,167.951,-6508.76,3151.08,0.5066,4728
29,98,0.095,167.8923,-5443.5,3149.98,0.5063,4728
26,107,0.095,167.8891,-5647.5,3149.92,0.5057,4728
26,67,0.0949,167.725,-7081.2,3146.84,0.5023,4728
28,79,0.0949,167.6909,-5127.64,3146.2,0.5023,4728
34,90,0.0949,167.6216,-5614.25,3144.9,0.5042,4728
20,83,0.0948,167.3913,-6893.96,3140.58,0.5,4728
16,57,0.0948,167.4969,-7042.5,3142.56,0.4998,4728
24,77,0.0948,167.3849,-6660.38,3140.46,0.5017,4728
27,64,0.0948,167.4372,-7121.4,3141.44,0.5023,4728
70,125,0.0947,167.3327,-6486.36,3139.48,0.5066,4728
17,37,0.0947,167.2421,-7683.52,3137.78,0.5015,4728
26,106,0.0946,167.1408,-5647.5,3135.88,0.5059,4728
38,84,0.0946,167.1334,-5632.25,3135.74,0.5055,4728
34,80,0.0946,167.0907,-5154.9,3134.94,0.504,4728
77,104,0.0946,167.1365,-6712.04,3135.8,0.5059,4728
35,90,0.0945,167.0108,-5638.25,3133.44,0.5047,4728
16,102,0.0944,166.7059,-6354.12,3127.72,0.5006,4728
22,67,0.0944,166.7517,-6340.76,3128.58,0.5011,4728
39,83,0.0944,166.7123,-5308.25,3127.84,0.5057,4728
25,91,0.0944,166.7997,-5538.36,3129.48,0.5044,4728
10,58,0.0944,166.7954,-7022.5,3129.4,0.496,4728
87,102,0.0944,166.7464,-6149.36,3128.48,0.5066,4728
24,80,0.0943,166.643,-6738.8,3126.54,0.5002,4728
16,93,0.0943,166.594,-7136.22,3125.62,0.5002,4728
17,114,0.0943,166.5929,-5326.24,3125.6,0.5034,4728
29,99,0.0942,166.4245,-5626.0,3122.44,0.5057,4728
1,101,0.0942,166.4788,-8482.28,3123.46,0.5027,4728
14,104,0.0942,166.4031,-6829.3,3122.04,0.5004,4728
15,99,0.0942,166.3381,-6776.52,3120.82,0.4994,4728
23,33,0.0942,166.3808,-6481.5,3121.62,0.5032,4728
40,51,0.0941,166.2891,-6451.94,3119.9,0.5017,4728
87,104,0.0941,166.2496,-6132.18,3119.16,0.5066,4728
85,107,0.0941,166.2496,-6132.18,3119.16,0.5066,4728
32,92,0.0941,166.2145,-5827.25,3118.5,0.5057,4728
35,57,0.0939,165.9277,-6549.72,3113.12,0.5021,4728
35,73,0.0939,165.9405,-5499.48,3113.36,0.5027,4728
50,58,0.0938,165.7422,-4943.5,3109.64,0.5038,4728
78,113,0.0938,165.6644,-6600.66,3108.18,0.5063,4728
25,106,0.0938,165.7305,-5170.0,3109.42,0.5063,4728
26,77,0.0938,165.6729,-6669.0,3108.34,0.5008,4728
25,119,0.0938,165.6346,-6403.25,3107.62,0.5049,4728
29,97,0.0937,165.5312,-5402.5,3105.68,0.5066,4728
21,95,0.0937,165.4651,-5402.4,3104.44,0.5025,4728
70,124,0.0937,165.4502,-6698.68,3104.16,0.507,4728
69,125,0.0937,165.4502,-6698.68,3104.16,0.507,4728
26,113,0.0937,165.4768,-6152.75,3104.66,0.5049,4728
43,54,0.0936,165.4256,-5870.14,3103.7,0.504,4728
27,69,0.0936,165.415,-6417.34,3103.5,0.5023,4728
23,64,0.0936,165.3606,-6173.36,3102.48,0.5023,4728
21,61,0.0936,165.4182,-5876.78,3103.56,0.5015,4728
13,96,0.0936,165.3681,-6621.22,3102.62,0.4985,4728
56,61,0.0936,165.4256,-4760.64,3103.7,0.5042,4728
15,58,0.0936,165.399,-7392.5,3103.2,0.5,4728
27,54,0.0936,165.4118,-5493.47,3103.44,0.5015,4728
4,64,0.0936,165.3649,-7667.68,3102.56,0.4983,4728
21,49,0.0936,165.4278,-7227.25,3103.74,0.5011,4728
35,41,0.0935,165.222,-5292.0,3099.88,0.4996,4728
29,104,0.0935,165.0866,-5630.0,3097.34,0.5038,4728
1,24,0.0935,165.1815,-7176.25,3099.12,0.4937,4728
36,65,0.0934,165.0206,-6154.24,3096.1,0.5019,4728
20,84,0.0934,164.9928,-6982.96,3095.58,0.5002,4728
5,123,0.0934,165.0707,-8560.94,3097.04,0.503,4728
34,41,0.0932,164.5792,-6437.0,3087.82,0.5002,4728
4,58,0.0932,164.6507,-7792.08,3089.16,0.4985,4728
34,77,0.0932,164.7072,-5703.62,3090.22,0.5044,4728
17,40,0.0932,164.6016,-8085.6,3088.24,0.5011,4728
34,59,0.0932,164.6048,-6358.04,3088.3,0.5015,4728
38,56,0.0932,164.592,-6203.28,3088.06,0.5021,4728
23,81,0.0932,164.656,-6702.08,3089.26,0.5008,4728
36,42,0.0932,164.6091,-5222.53,3088.38,0.5019,4728
53,58,0.0931,164.5238,-5948.0,3086.78,0.5042,4728
28,86,0.0931,164.478,-5507.42,3085.92,0.504,4728
1,91,0.093,164.3373,-7752.06,3083.28,0.5013,4728
34,92,0.093,164.3458,-5391.25,3083.44,0.504,4728
44,71,0.0929,164.058,-4767.0,3078.04,0.5044,4728
31,74,0.0929,164.1646,-5728.3,3080.04,0.503,4728
29,79,0.0929,164.0686,-5799.1,3078.24,0.5017,4728
18,107,0.0929,164.091,-5355.18,3078.66,0.5032,4728
12,49,0.0928,163.9887,-6075.56,3076.74,0.4992,4728
16,95,0.0928,163.8693,-7415.34,3074.5,0.4994,4728
33,95,0.0928,163.9652,-5189.25,3076.3,0.504,4728
22,83,0.0927,163.7819,-7134.98,3072.86,0.5004,4728
37,39,0.0927,163.7296,-5333.5,3071.88,0.4992,4728
26,74,0.0927,163.7659,-6713.78,3072.56,0.5019,4728
16,51,0.0927,163.7371,-6788.5,3072.02,0.4998,4728
79,113,0.0926,163.5697,-6410.96,3068.88,0.5066,4728
110,116,0.0926,163.6614,-6535.75,3070.6,0.5068,4728
30,98,0.0926,163.6017,-5522.0,3069.48,0.5053,4728
22,60,0.0926,163.558,-5993.68,3068.66,0.5008,4728
102,125,0.0926,163.6614,-6535.75,3070.6,0.5068,4728
109,117,0.0926,163.6614,-6535.75,3070.6,0.5068,4728
112,114,0.0926,163.6614,-6535.75,3070.6,0.5068,4728
111,115,0.0926,163.6614,-6535.75,3070.6,0.5068,4728
19,49,0.0926,163.5825,-7084.22,3069.12,0.5017,4728
17,39,0.0926,163.6294,-8500.84,3070.0,0.5011,4728
29,100,0.0926,163.4962,-5626.0,3067.5,0.5055,4728
15,117,0.0925,163.4504,-5523.2,3066.64,0.5027,4728
29,90,0.0925,163.347,-5354.14,3064.7,0.504,4728
28,65,0.0925,163.3438,-6726.4,3064.64,0.5025,4728
40,77,0.0923,163.1359,-4743.5,3060.74,0.5042,4728
7,126,0.0923,162.9771,-7277.22,3057.76,0.5013,4728
36,51,0.0922,162.8726,-6466.74,3055.8,0.5023,4728
71,125,0.0922,162.8555,-6424.36,3055.48,0.5066,4728
25,31,0.0921,162.6317,-6835.5,3051.28,0.5025,4728
20,33,0.0921,162.6967,-8252.84,3052.5,0.5013,4728
14,120,0.0921,162.6775,-5547.7,3052.14,0.5021,4728
35,55,0.092,162.5837,-6641.96,3050.38,0.5019,4728
75,83,0.0919,162.3801,-5448.78,3046.56,0.5091,4728
78,80,0.0919,162.3801,-5448.78,3046.56,0.5091,4728
27,88,0.0919,162.3183,-5445.94,3045.4,0.5042,4728
74,84,0.0919,162.3801,-5448.78,3046.56,0.5091,4728
73,85,0.0919,162.3801,-5448.78,3046.56,0.5091,4728
21,62,0.0919,162.4068,-6161.28,3047.06,0.5008,4728
76,82,0.0919,162.3801,-5448.78,3046.56,0.5091,4728
77,81,0.0919,162.3801,-5448.78,3046.56,0.5091,4728
26,56,0.0918,162.0934,-5489.23,3041.18,0.5023,4728
33,58,0.0918,162.1083,-6906.38,3041.46,0.5027,4728
37,50,0.0918,162.0891,-6621.44,3041.1,0.5025,4728
82,108,0.0917,161.9494,-6239.36,3038.48,0.5068,4728
41,50,0.0916,161.7586,-6392.44,3034.9,0.5021,4728
41,76,0.0916,161.7746,-4706.25,3035.2,0.5042,4728
34,94,0.0916,161.8322,-5661.25,3036.28,0.5044,4728
38,39,0.0915,161.5966,-5222.53,3031.86,0.5006,4728
40,58,0.0915,161.6947,-5870.14,3033.7,0.504,4728
106,120,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
105,121,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
107,119,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
104,122,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
108,118,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
101,126,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
103,123,0.0915,161.6627,-6535.75,3033.1,0.5066,4728
2,21,0.0915,161.6563,-9741.12,3032.98,0.4937,4728
69,126,0.0914,161.523,-6738.36,3030.48,0.5066,4728
84,107,0.0914,161.4164,-6149.36,3028.48,0.5063,4728
23,75,0.0914,161.4346,-6818.22,3028.82,0.5008,4728
73,120,0.0914,161.539,-6595.06,3030.78,0.5063,4728
34,42,0.0914,161.4484,-5321.33,3029.08,0.4994,4728
77,114,0.0913,161.2406,-6600.66,3025.18,0.5061,4728
21,123,0.0913,161.2885,-6921.0,3026.08,0.5053,4728
24,74,0.0913,161.3461,-6920.38,3027.16,0.5015,4728
46,68,0.0913,161.2864,-4767.0,3026.04,0.5042,4728
35,49,0.0912,161.0583,-5989.58,3021.76,0.5027,4728
73,122,0.0912,161.038,-6458.46,3021.38,0.5066,4728
17,88,0.0912,161.135,-7175.14,3023.2,0.4996,4728
38,55,0.0911,160.973,-6296.68,3020.16,0.5025,4728
36,41,0.0911,160.9581,-5222.53,3019.88,0.5006,4728
35,42,0.0911,160.9581,-5222.53,3019.88,0.5006,4728
38,57,0.0911,161.0135,-6186.92,3020.92,0.5023,4728
40,74,0.0911,160.8653,-5073.5,3018.14,0.5038,4728
13,108,0.0911,161.0199,-6579.8,3021.04,0.5013,4728
26,45,0.091,160.8387,-7084.2,3017.64,0.5,4728
21,82,0.091,160.7555,-6967.46,3016.08,0.5002,4728
31,63,0.0909,160.6415,-6870.9,3013.94,0.5021,4728
79,114,0.0909,160.537,-6239.36,3011.98,0.5068,4728
22,117,0.0909,160.6585,-6196.0,3014.26,0.5059,4728
76,97,0.0908,160.3942,-5973.04,3009.3,0.5072,4728
67,93,0.0908,160.4027,-5420.88,3009.46,0.5091,4728
14,93,0.0907,160.2812,-6642.16,3007.18,0.4994,4728
29,102,0.0907,160.1916,-5706.0,3005.5,0.5051,4728
73,101,0.0907,160.2609,-6037.54,3006.8,0.5068,4728
38,40,0.0906,160.1181,-5018.5,3004.12,0.5017,4728
25,118,0.0906,160.0914,-6498.75,3003.62,0.5049,4728
37,41,0.0906,160.1181,-5018.5,3004.12,0.5017,4728
49,64,0.0906,160.0072,-5109.5,3002.04,0.504,4728
25,70,0.0905,159.81,-7081.2,2998.34,0.5019,4728
16,41,0.0905,159.9347,-7706.78,3000.68,0.5,4728
20,85,0.0905,159.9209,-7400.12,3000.42,0.5,4728
27,116,0.0904,159.6426,-6324.25,2995.2,0.5047,4728
30,107,0.0904,159.6458,-5677.0,2995.26,0.5047,4728
31,58,0.0904,159.6384,-7070.92,2995.12,0.5025,4728
45,50,0.0903,159.5147,-5442.54,2992.8,0.504,4728
118,126,0.0903,159.5115,-6410.0,2992.74,0.5068,4728
119,125,0.0903,159.5115,-6410.0,2992.74,0.5068,4728
46,49,0.0903,159.5147,-5442.54,2992.8,0.504,4728
24,78,0.0903,159.5137,-7139.56,2992.78,0.5011,4728
27,50,0.0903,159.4422,-6277.0,2991.44,0.5004,4728
23,90,0.0903,159.5083,-5236.66,2992.68,0.5023,4728
44,51,0.0903,159.5147,-5442.54,2992.8,0.504,4728
121,123,0.0903,159.5115,-6410.0,2992.74,0.5068,4728
24,115,0.0903,159.4742,-6379.25,2992.04,0.5051,4728
120,124,0.0903,159.5115,-6410.0,2992.74,0.5068,4728
4,20,0.0902,159.4294,-9398.4,2991.2,0.4958,4728
29,49,0.0902,159.3164,-5321.33,2989.08,0.4996,4728
25,58,0.0902,159.3218,-5517.23,2989.18,0.5019,4728
25,60,0.0902,159.4124,-5588.96,2990.88,0.5036,4728
46,66,0.0901,159.1672,-5441.0,2986.28,0.5044,4728
25,113,0.0901,159.1438,-6272.25,2985.84,0.5053,4728
25,89,0.09,158.938,-5485.0,2981.98,0.504,4728
86,105,0.09,159.0542,-6267.18,2984.16,0.5063,4728
24,44,0.09,159.0276,-7099.25,2983.66,0.503,4728
69,90,0.09,159.0169,-5420.88,2983.46,0.5091,4728
38,78,0.09,158.9338,-5049.75,2981.9,0.5036,4728
21,79,0.09,158.9306,-7358.2,2981.84,0.5004,4728
84,108,0.09,159.0542,-6267.18,2984.16,0.5063,4728
39,52,0.0899,158.7557,-6599.28,2978.56,0.5017,4728
42,53,0.0899,158.9018,-5442.54,2981.3,0.5038,4728
11,61,0.0899,158.7643,-6789.0,2978.72,0.497,4728
17,87,0.0899,158.8741,-7079.56,2980.78,0.4994,4728
32,80,0.0899,158.7643,-5740.62,2978.72,0.5038,4728
43,52,0.0899,158.9018,-5442.54,2981.3,0.5038,4728
77,116,0.0898,158.5703,-6504.76,2975.08,0.5063,4728
78,114,0.0898,158.5703,-6504.76,2975.08,0.5063,4728
5,124,0.0898,158.6769,-7723.4,2977.08,0.503,4728
20,93,0.0898,158.7152,-6524.54,2977.8,0.5023,4728
18,40,0.0897,158.5127,-7413.84,2974.0,0.5023,4728
23,74,0.0897,158.4231,-6833.72,2972.32,0.5011,4728
44,64,0.0897,158.4796,-5151.5,2973.38,0.5038,4728
13,51,0.0897,158.3784,-6982.46,2971.48,0.4981,4728
35,44,0.0896,158.3059,-5018.5,2970.12,0.5019,4728
31,47,0.0896,158.3027,-5321.33,2970.06,0.5002,4728
38,41,0.0896,158.372,-4953.55,2971.36,0.5021,4728
27,84,0.0896,158.3357,-5522.16,2970.68,0.5038,4728
74,120,0.0896,158.3571,-6508.76,2971.08,0.5063,4728
39,40,0.0896,158.372,-4953.55,2971.36,0.5021,4728
72,125,0.0895,158.0266,-6423.96,2964.88,0.507,4728
18,108,0.0895,158.1748,-5499.68,2967.66,0.5023,4728
40,75,0.0895,158.1353,-4922.75,2966.92,0.5038,4728
18,36,0.0894,157.8464,-7977.34,2961.5,0.5017,4728
23,91,0.0894,158.017,-4896.0,2964.7,0.5025,4728
33,93,0.0893,157.7377,-5518.25,2959.46,0.5042,4728
83,89,0.0893,157.7025,-5973.04,2958.8,0.5074,4728
17,113,0.0893,157.7718,-5326.24,2960.1,0.5027,4728
85,87,0.0893,157.7025,-5973.04,2958.8,0.5074,4728
84,88,0.0893,157.7025,-5973.04,2958.8,0.5074,4728
26,87,0.0893,157.7921,-5401.86,2960.48,0.504,4728
18,38,0.0892,157.6023,-8216.92,2956.92,0.5013,4728
70,89,0.0892,157.5298,-5448.78,2955.56,0.5089,4728
11,56,0.0892,157.5416,-6770.27,2955.78,0.4966,4728
37,85,0.0892,157.646,-5623.25,2957.74,0.5053,4728
3,67,0.0891,157.3774,-7121.04,2952.7,0.4989,4728
42,45,0.0891,157.3422,-6625.5,2952.04,0.5025,4728
32,56,0.0891,157.4765,-7045.48,2954.56,0.5025,4728
43,44,0.0891,157.3422,-6625.5,2952.04,0.5025,4728
41,46,0.089,157.1823,-6625.5,2949.04,0.5023,4728
41,72,0.089,157.2836,-5118.2,2950.94,0.5036,4728
40,47,0.089,157.1823,-6625.5,2949.04,0.5023,4728
39,75,0.089,157.1983,-5073.5,2949.34,0.504,4728
24,49,0.089,157.1877,-7437.75,2949.14,0.5004,4728
39,48,0.089,157.1823,-6625.5,2949.04,0.5023,4728
36,67,0.0889,157.016,-6086.92,2945.92,0.5021,4728
33,52,0.0889,157.1333,-6235.22,2948.12,0.5021,4728
37,56,0.0889,157.1077,-6369.2,2947.64,0.5021,4728
30,46,0.0889,157.1173,-6469.5,2947.82,0.4994,4728
23,63,0.0888,156.8434,-5672.66,2942.68,0.5017,4728
